unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-09T00:00:00Z,yesterday,,daily average withdrawals,1998-10-10,64.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-10T00:00:00Z,yesterday,,daily average withdrawals,1998-10-11,70.2,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-11T00:00:00Z,yesterday,,daily average withdrawals,1998-10-12,70.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-12T00:00:00Z,yesterday,,daily average withdrawals,1998-10-13,75.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-13T00:00:00Z,yesterday,,daily average withdrawals,1998-10-14,69,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-14T00:00:00Z,yesterday,,daily average withdrawals,1998-10-15,75.2,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-15T00:00:00Z,yesterday,,daily average withdrawals,1998-10-16,76.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-16T00:00:00Z,yesterday,,daily average withdrawals,1998-10-17,81.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-17T00:00:00Z,yesterday,,daily average withdrawals,1998-10-18,83.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-18T00:00:00Z,yesterday,,daily average withdrawals,1998-10-19,85.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-19T00:00:00Z,yesterday,,daily average withdrawals,1998-10-20,83.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-20T00:00:00Z,yesterday,,daily average withdrawals,1998-10-21,72.6,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-21T00:00:00Z,yesterday,,daily average withdrawals,1998-10-22,81.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-22T00:00:00Z,yesterday,,daily average withdrawals,1998-10-23,73.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-23T00:00:00Z,yesterday,,daily average withdrawals,1998-10-24,67.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-24T00:00:00Z,yesterday,,daily average withdrawals,1998-10-25,82.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-25T00:00:00Z,yesterday,,daily average withdrawals,1998-10-26,86.2,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-26T00:00:00Z,yesterday,,daily average withdrawals,1998-10-27,91.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-27T00:00:00Z,yesterday,,daily average withdrawals,1998-10-28,72.6,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-28T00:00:00Z,yesterday,,daily average withdrawals,1998-10-29,72.1,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-29T00:00:00Z,yesterday,,daily average withdrawals,1998-10-30,80.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-30T00:00:00Z,yesterday,,daily average withdrawals,1998-10-31,79,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-10-31T00:00:00Z,yesterday,,daily average withdrawals,1998-11-01,82.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-01T00:00:00Z,yesterday,,daily average withdrawals,1998-11-02,76,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-02T00:00:00Z,yesterday,,daily average withdrawals,1998-11-03,79,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-03T00:00:00Z,yesterday,,daily average withdrawals,1998-11-04,67.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-04T00:00:00Z,yesterday,,daily average withdrawals,1998-11-05,75.1,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-05T00:00:00Z,yesterday,,daily average withdrawals,1998-11-06,67.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-06T00:00:00Z,yesterday,,daily average withdrawals,1998-11-07,72.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-07T00:00:00Z,yesterday,,daily average withdrawals,1998-11-08,73.9,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-08T00:00:00Z,yesterday,,daily average withdrawals,1998-11-09,83.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-09T00:00:00Z,yesterday,,daily average withdrawals,1998-11-10,73.2,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-10T00:00:00Z,yesterday,,daily average withdrawals,1998-11-11,62.6,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-11T00:00:00Z,yesterday,,daily average withdrawals,1998-11-12,76.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-12T00:00:00Z,yesterday,,daily average withdrawals,1998-11-13,70.1,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-13T00:00:00Z,yesterday,,daily average withdrawals,1998-11-14,75,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-14T00:00:00Z,yesterday,,daily average withdrawals,1998-11-15,77.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-15T00:00:00Z,yesterday,,daily average withdrawals,1998-11-16,72.1,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-16T00:00:00Z,yesterday,,daily average withdrawals,1998-11-17,73.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-17T00:00:00Z,yesterday,,daily average withdrawals,1998-11-18,69.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-18T00:00:00Z,yesterday,,daily average withdrawals,1998-11-19,69.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-19T00:00:00Z,yesterday,,daily average withdrawals,1998-11-20,72.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-20T00:00:00Z,yesterday,,daily average withdrawals,1998-11-21,74.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-21T00:00:00Z,yesterday,,daily average withdrawals,1998-11-22,74.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-22T00:00:00Z,yesterday,,daily average withdrawals,1998-11-23,78.2,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-23T00:00:00Z,yesterday,,daily average withdrawals,1998-11-24,78.2,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-24T00:00:00Z,yesterday,,daily average withdrawals,1998-11-25,71.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-25T00:00:00Z,yesterday,,daily average withdrawals,1998-11-26,80.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-26T00:00:00Z,yesterday,,daily average withdrawals,1998-11-27,77.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-27T00:00:00Z,yesterday,,daily average withdrawals,1998-11-28,65.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-28T00:00:00Z,yesterday,,daily average withdrawals,1998-11-29,81.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-29T00:00:00Z,yesterday,,daily average withdrawals,1998-11-30,83.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,1998-11-30T00:00:00Z,yesterday,,daily average withdrawals,1998-12-01,80.4,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-01T00:00:00Z,yesterday,,daily average withdrawals,1998-08-02,60.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-02T00:00:00Z,yesterday,,daily average withdrawals,1998-08-03,65.4,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-03T00:00:00Z,yesterday,,daily average withdrawals,1998-08-04,74.6,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-04T00:00:00Z,yesterday,,daily average withdrawals,1998-08-05,70.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-05T00:00:00Z,yesterday,,daily average withdrawals,1998-08-06,82,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-06T00:00:00Z,yesterday,,daily average withdrawals,1998-08-07,79.5,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-07T00:00:00Z,yesterday,,daily average withdrawals,1998-08-08,75.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-08T00:00:00Z,yesterday,,daily average withdrawals,1998-08-09,74.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-09T00:00:00Z,yesterday,,daily average withdrawals,1998-08-10,76.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-10T00:00:00Z,yesterday,,daily average withdrawals,1998-08-11,61.4,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-11T00:00:00Z,yesterday,,daily average withdrawals,1998-08-12,58.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-12T00:00:00Z,yesterday,,daily average withdrawals,1998-08-13,68.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-13T00:00:00Z,yesterday,,daily average withdrawals,1998-08-14,70.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-14T00:00:00Z,yesterday,,daily average withdrawals,1998-08-15,67.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-15T00:00:00Z,yesterday,,daily average withdrawals,1998-08-16,70.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-16T00:00:00Z,yesterday,,daily average withdrawals,1998-08-17,67.6,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-17T00:00:00Z,yesterday,,daily average withdrawals,1998-08-18,56.6,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-18T00:00:00Z,yesterday,,daily average withdrawals,1998-08-19,61,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-19T00:00:00Z,yesterday,,daily average withdrawals,1998-08-20,59.4,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-20T00:00:00Z,yesterday,,daily average withdrawals,1998-08-21,57.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-21T00:00:00Z,yesterday,,daily average withdrawals,1998-08-22,62.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-22T00:00:00Z,yesterday,,daily average withdrawals,1998-08-23,69.6,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-23T00:00:00Z,yesterday,,daily average withdrawals,1998-08-24,75.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-24T00:00:00Z,yesterday,,daily average withdrawals,1998-08-25,76.5,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-25T00:00:00Z,yesterday,,daily average withdrawals,1998-08-26,71.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-26T00:00:00Z,yesterday,,daily average withdrawals,1998-08-27,71.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-27T00:00:00Z,yesterday,,daily average withdrawals,1998-08-28,63.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-28T00:00:00Z,yesterday,,daily average withdrawals,1998-08-29,64,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-29T00:00:00Z,yesterday,,daily average withdrawals,1998-08-30,72.1,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-30T00:00:00Z,yesterday,,daily average withdrawals,1998-08-31,75.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-08-31T00:00:00Z,yesterday,,daily average withdrawals,1998-09-01,78.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-01T00:00:00Z,yesterday,,daily average withdrawals,1998-09-02,70.4,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-02T00:00:00Z,yesterday,,daily average withdrawals,1998-09-03,66.6,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-03T00:00:00Z,yesterday,,daily average withdrawals,1998-09-04,67.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-04T00:00:00Z,yesterday,,daily average withdrawals,1998-09-05,69.4,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-05T00:00:00Z,yesterday,,daily average withdrawals,1998-09-06,75.5,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-06T00:00:00Z,yesterday,,daily average withdrawals,1998-09-07,72.1,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-07T00:00:00Z,yesterday,,daily average withdrawals,1998-09-08,76.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-08T00:00:00Z,yesterday,,daily average withdrawals,1998-09-09,59.6,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-09T00:00:00Z,yesterday,,daily average withdrawals,1998-09-10,57.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-10T00:00:00Z,yesterday,,daily average withdrawals,1998-09-11,62.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-11T00:00:00Z,yesterday,,daily average withdrawals,1998-09-12,61.5,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-12T00:00:00Z,yesterday,,daily average withdrawals,1998-09-13,71.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-13T00:00:00Z,yesterday,,daily average withdrawals,1998-09-14,73.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-14T00:00:00Z,yesterday,,daily average withdrawals,1998-09-15,76,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-15T00:00:00Z,yesterday,,daily average withdrawals,1998-09-16,69,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-16T00:00:00Z,yesterday,,daily average withdrawals,1998-09-17,69.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-17T00:00:00Z,yesterday,,daily average withdrawals,1998-09-18,67.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-18T00:00:00Z,yesterday,,daily average withdrawals,1998-09-19,59.4,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-19T00:00:00Z,yesterday,,daily average withdrawals,1998-09-20,66.1,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-20T00:00:00Z,yesterday,,daily average withdrawals,1998-09-21,65.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-21T00:00:00Z,yesterday,,daily average withdrawals,1998-09-22,68,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-22T00:00:00Z,yesterday,,daily average withdrawals,1998-09-23,61,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-23T00:00:00Z,yesterday,,daily average withdrawals,1998-09-24,47,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-24T00:00:00Z,yesterday,,daily average withdrawals,1998-09-25,48.6,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-25T00:00:00Z,yesterday,,daily average withdrawals,1998-09-26,58,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-26T00:00:00Z,yesterday,,daily average withdrawals,1998-09-27,53.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-27T00:00:00Z,yesterday,,daily average withdrawals,1998-09-28,66.1,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-28T00:00:00Z,yesterday,,daily average withdrawals,1998-09-29,65.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-29T00:00:00Z,yesterday,,daily average withdrawals,1998-09-30,60.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-09-30T00:00:00Z,yesterday,,daily average withdrawals,1998-10-01,62.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-01T00:00:00Z,yesterday,,daily average withdrawals,1998-10-02,58.6,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-02T00:00:00Z,yesterday,,daily average withdrawals,1998-10-03,58.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-03T00:00:00Z,yesterday,,daily average withdrawals,1998-10-04,57.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-04T00:00:00Z,yesterday,,daily average withdrawals,1998-10-05,66.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-05T00:00:00Z,yesterday,,daily average withdrawals,1998-10-06,59.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-06T00:00:00Z,yesterday,,daily average withdrawals,1998-10-07,54.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-07T00:00:00Z,yesterday,,daily average withdrawals,1998-10-08,58.6,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-08T00:00:00Z,yesterday,,daily average withdrawals,1998-10-09,53.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-09T00:00:00Z,yesterday,,daily average withdrawals,1998-10-10,51.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-10T00:00:00Z,yesterday,,daily average withdrawals,1998-10-11,52.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-11T00:00:00Z,yesterday,,daily average withdrawals,1998-10-12,54.6,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-12T00:00:00Z,yesterday,,daily average withdrawals,1998-10-13,60.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-13T00:00:00Z,yesterday,,daily average withdrawals,1998-10-14,55.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-14T00:00:00Z,yesterday,,daily average withdrawals,1998-10-15,52.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-15T00:00:00Z,yesterday,,daily average withdrawals,1998-10-16,54,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-16T00:00:00Z,yesterday,,daily average withdrawals,1998-10-17,50.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-17T00:00:00Z,yesterday,,daily average withdrawals,1998-10-18,53.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-18T00:00:00Z,yesterday,,daily average withdrawals,1998-10-19,52.6,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-19T00:00:00Z,yesterday,,daily average withdrawals,1998-10-20,51.5,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-20T00:00:00Z,yesterday,,daily average withdrawals,1998-10-21,52.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-21T00:00:00Z,yesterday,,daily average withdrawals,1998-10-22,59.5,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-22T00:00:00Z,yesterday,,daily average withdrawals,1998-10-23,52.6,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-23T00:00:00Z,yesterday,,daily average withdrawals,1998-10-24,49.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-24T00:00:00Z,yesterday,,daily average withdrawals,1998-10-25,56.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-25T00:00:00Z,yesterday,,daily average withdrawals,1998-10-26,61,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-26T00:00:00Z,yesterday,,daily average withdrawals,1998-10-27,55.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-27T00:00:00Z,yesterday,,daily average withdrawals,1998-10-28,54,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-28T00:00:00Z,yesterday,,daily average withdrawals,1998-10-29,53.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-29T00:00:00Z,yesterday,,daily average withdrawals,1998-10-30,51.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-30T00:00:00Z,yesterday,,daily average withdrawals,1998-10-31,50.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-10-31T00:00:00Z,yesterday,,daily average withdrawals,1998-11-01,50.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-01T00:00:00Z,yesterday,,daily average withdrawals,1998-11-02,61.4,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-02T00:00:00Z,yesterday,,daily average withdrawals,1998-11-03,54.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-03T00:00:00Z,yesterday,,daily average withdrawals,1998-11-04,50.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-04T00:00:00Z,yesterday,,daily average withdrawals,1998-11-05,48.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-05T00:00:00Z,yesterday,,daily average withdrawals,1998-11-06,50.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-06T00:00:00Z,yesterday,,daily average withdrawals,1998-11-07,45.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-07T00:00:00Z,yesterday,,daily average withdrawals,1998-11-08,47.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-08T00:00:00Z,yesterday,,daily average withdrawals,1998-11-09,46.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-09T00:00:00Z,yesterday,,daily average withdrawals,1998-11-10,45.4,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-10T00:00:00Z,yesterday,,daily average withdrawals,1998-11-11,48.5,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-11T00:00:00Z,yesterday,,daily average withdrawals,1998-11-12,43.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-12T00:00:00Z,yesterday,,daily average withdrawals,1998-11-13,45,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-13T00:00:00Z,yesterday,,daily average withdrawals,1998-11-14,46.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-14T00:00:00Z,yesterday,,daily average withdrawals,1998-11-15,46.5,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-15T00:00:00Z,yesterday,,daily average withdrawals,1998-11-16,48.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-16T00:00:00Z,yesterday,,daily average withdrawals,1998-11-17,49.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-17T00:00:00Z,yesterday,,daily average withdrawals,1998-11-18,44.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-18T00:00:00Z,yesterday,,daily average withdrawals,1998-11-19,46.1,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-19T00:00:00Z,yesterday,,daily average withdrawals,1998-11-20,45.8,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-20T00:00:00Z,yesterday,,daily average withdrawals,1998-11-21,45.2,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-21T00:00:00Z,yesterday,,daily average withdrawals,1998-11-22,47.4,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-22T00:00:00Z,yesterday,,daily average withdrawals,1998-11-23,46.6,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-23T00:00:00Z,yesterday,,daily average withdrawals,1998-11-24,46.7,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-24T00:00:00Z,yesterday,,daily average withdrawals,1998-11-25,44.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-25T00:00:00Z,yesterday,,daily average withdrawals,1998-11-26,45.4,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-26T00:00:00Z,yesterday,,daily average withdrawals,1998-11-27,45.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-27T00:00:00Z,yesterday,,daily average withdrawals,1998-11-28,41.9,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-28T00:00:00Z,yesterday,,daily average withdrawals,1998-11-29,39.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-29T00:00:00Z,yesterday,,daily average withdrawals,1998-11-30,47.3,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,1998-11-30T00:00:00Z,yesterday,,daily average withdrawals,1998-12-01,40.8,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1998-08-01T00:00:00Z,yesterday,,daily average withdrawals,1998-08-02,64.83,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1998-08-02T00:00:00Z,yesterday,,daily average withdrawals,1998-08-03,76.9198532,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1998-08-03T00:00:00Z,yesterday,,daily average withdrawals,1998-08-04,72.230003,MGD,
WA Potomac River at Great Falls daily average withdrawals,WA,Potomac River at Great Falls,1998-08-04T00:00:00Z,yesterday,,daily average withdrawals,1998-08-05,66.970001,MGD,
