unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-04T00:00:00Z,yesterday,,daily average withdrawals,2010-11-05,58.678,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-05T00:00:00Z,yesterday,,daily average withdrawals,2010-11-06,65.482,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-06T00:00:00Z,yesterday,,daily average withdrawals,2010-11-07,65.108,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-07T00:00:00Z,yesterday,,daily average withdrawals,2010-11-08,65.458,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-08T00:00:00Z,yesterday,,daily average withdrawals,2010-11-09,66.078,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-09T00:00:00Z,yesterday,,daily average withdrawals,2010-11-10,59.492,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-10T00:00:00Z,yesterday,,daily average withdrawals,2010-11-11,59.532,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-11T00:00:00Z,yesterday,,daily average withdrawals,2010-11-12,59.632,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-12T00:00:00Z,yesterday,,daily average withdrawals,2010-11-13,59.213,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-13T00:00:00Z,yesterday,,daily average withdrawals,2010-11-14,54.412,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-14T00:00:00Z,yesterday,,daily average withdrawals,2010-11-15,61.022,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-15T00:00:00Z,yesterday,,daily average withdrawals,2010-11-16,63.95,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-16T00:00:00Z,yesterday,,daily average withdrawals,2010-11-17,68.16,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-17T00:00:00Z,yesterday,,daily average withdrawals,2010-11-18,63.962,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-18T00:00:00Z,yesterday,,daily average withdrawals,2010-11-19,67.051,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-19T00:00:00Z,yesterday,,daily average withdrawals,2010-11-20,67.433,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-20T00:00:00Z,yesterday,,daily average withdrawals,2010-11-21,62.938,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-21T00:00:00Z,yesterday,,daily average withdrawals,2010-11-22,67.76,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-22T00:00:00Z,yesterday,,daily average withdrawals,2010-11-23,52.692,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-23T00:00:00Z,yesterday,,daily average withdrawals,2010-11-24,37.583,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-24T00:00:00Z,yesterday,,daily average withdrawals,2010-11-25,36.983,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-25T00:00:00Z,yesterday,,daily average withdrawals,2010-11-26,36.854,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-26T00:00:00Z,yesterday,,daily average withdrawals,2010-11-27,37.202,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-27T00:00:00Z,yesterday,,daily average withdrawals,2010-11-28,37.206,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-28T00:00:00Z,yesterday,,daily average withdrawals,2010-11-29,37.006,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-29T00:00:00Z,yesterday,,daily average withdrawals,2010-11-30,39.836,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-11-30T00:00:00Z,yesterday,,daily average withdrawals,2010-12-01,62.015,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2010-12-01T00:00:00Z,yesterday,,daily average withdrawals,2010-12-02,59.331,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-01T00:00:00Z,yesterday,,daily average withdrawals,2010-07-02,118.87125,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-02T00:00:00Z,yesterday,,daily average withdrawals,2010-07-03,143.8554167,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-03T00:00:00Z,yesterday,,daily average withdrawals,2010-07-04,138.2883333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-04T00:00:00Z,yesterday,,daily average withdrawals,2010-07-05,138.9929167,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-05T00:00:00Z,yesterday,,daily average withdrawals,2010-07-06,154.66625,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-06T00:00:00Z,yesterday,,daily average withdrawals,2010-07-07,148.0483333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-07T00:00:00Z,yesterday,,daily average withdrawals,2010-07-08,156.11625,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-08T00:00:00Z,yesterday,,daily average withdrawals,2010-07-09,153.2733333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-09T00:00:00Z,yesterday,,daily average withdrawals,2010-07-10,156.50625,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-10T00:00:00Z,yesterday,,daily average withdrawals,2010-07-11,109.44,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-11T00:00:00Z,yesterday,,daily average withdrawals,2010-07-12,124.1375,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-12T00:00:00Z,yesterday,,daily average withdrawals,2010-07-13,129.6466667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-13T00:00:00Z,yesterday,,daily average withdrawals,2010-07-14,96.47958333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-14T00:00:00Z,yesterday,,daily average withdrawals,2010-07-15,102.2341667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-15T00:00:00Z,yesterday,,daily average withdrawals,2010-07-16,124.0229167,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-16T00:00:00Z,yesterday,,daily average withdrawals,2010-07-17,131.2754167,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-17T00:00:00Z,yesterday,,daily average withdrawals,2010-07-18,126.505,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-18T00:00:00Z,yesterday,,daily average withdrawals,2010-07-19,136.9079167,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-19T00:00:00Z,yesterday,,daily average withdrawals,2010-07-20,121.0925,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-20T00:00:00Z,yesterday,,daily average withdrawals,2010-07-21,115.14,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-21T00:00:00Z,yesterday,,daily average withdrawals,2010-07-22,120.1391667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-22T00:00:00Z,yesterday,,daily average withdrawals,2010-07-23,133.34125,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-23T00:00:00Z,yesterday,,daily average withdrawals,2010-07-24,134.6908333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-24T00:00:00Z,yesterday,,daily average withdrawals,2010-07-25,142.07125,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-25T00:00:00Z,yesterday,,daily average withdrawals,2010-07-26,130.24375,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-26T00:00:00Z,yesterday,,daily average withdrawals,2010-07-27,117.4383333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-27T00:00:00Z,yesterday,,daily average withdrawals,2010-07-28,128.62625,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-28T00:00:00Z,yesterday,,daily average withdrawals,2010-07-29,136.4645833,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-29T00:00:00Z,yesterday,,daily average withdrawals,2010-07-30,122.96375,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-30T00:00:00Z,yesterday,,daily average withdrawals,2010-07-31,108.7595833,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-07-31T00:00:00Z,yesterday,,daily average withdrawals,2010-08-01,119.76125,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-01T00:00:00Z,yesterday,,daily average withdrawals,2010-08-02,116,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-02T00:00:00Z,yesterday,,daily average withdrawals,2010-08-03,120.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-03T00:00:00Z,yesterday,,daily average withdrawals,2010-08-04,113.9,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-04T00:00:00Z,yesterday,,daily average withdrawals,2010-08-05,125.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-05T00:00:00Z,yesterday,,daily average withdrawals,2010-08-06,113.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-06T00:00:00Z,yesterday,,daily average withdrawals,2010-08-07,109.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-07T00:00:00Z,yesterday,,daily average withdrawals,2010-08-08,114.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-08T00:00:00Z,yesterday,,daily average withdrawals,2010-08-09,126.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-09T00:00:00Z,yesterday,,daily average withdrawals,2010-08-10,138.6,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-10T00:00:00Z,yesterday,,daily average withdrawals,2010-08-11,129.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-11T00:00:00Z,yesterday,,daily average withdrawals,2010-08-12,142.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-12T00:00:00Z,yesterday,,daily average withdrawals,2010-08-13,117.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-13T00:00:00Z,yesterday,,daily average withdrawals,2010-08-14,100.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-14T00:00:00Z,yesterday,,daily average withdrawals,2010-08-15,100.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-15T00:00:00Z,yesterday,,daily average withdrawals,2010-08-16,108,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-16T00:00:00Z,yesterday,,daily average withdrawals,2010-08-17,110.9,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-17T00:00:00Z,yesterday,,daily average withdrawals,2010-08-18,111.1,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-18T00:00:00Z,yesterday,,daily average withdrawals,2010-08-19,101.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-19T00:00:00Z,yesterday,,daily average withdrawals,2010-08-20,99.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-20T00:00:00Z,yesterday,,daily average withdrawals,2010-08-21,113.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-21T00:00:00Z,yesterday,,daily average withdrawals,2010-08-22,112.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-22T00:00:00Z,yesterday,,daily average withdrawals,2010-08-23,110,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-23T00:00:00Z,yesterday,,daily average withdrawals,2010-08-24,118.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-24T00:00:00Z,yesterday,,daily average withdrawals,2010-08-25,104.1,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-25T00:00:00Z,yesterday,,daily average withdrawals,2010-08-26,115.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-26T00:00:00Z,yesterday,,daily average withdrawals,2010-08-27,112.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-27T00:00:00Z,yesterday,,daily average withdrawals,2010-08-28,126.2,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-28T00:00:00Z,yesterday,,daily average withdrawals,2010-08-29,117.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-29T00:00:00Z,yesterday,,daily average withdrawals,2010-08-30,123.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-30T00:00:00Z,yesterday,,daily average withdrawals,2010-08-31,136.1,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-08-31T00:00:00Z,yesterday,,daily average withdrawals,2010-09-01,128.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-01T00:00:00Z,yesterday,,daily average withdrawals,2010-09-02,138.0333333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-02T00:00:00Z,yesterday,,daily average withdrawals,2010-09-03,134.7420833,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-03T00:00:00Z,yesterday,,daily average withdrawals,2010-09-04,137.7820833,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-04T00:00:00Z,yesterday,,daily average withdrawals,2010-09-05,131.7441667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-05T00:00:00Z,yesterday,,daily average withdrawals,2010-09-06,123.7979167,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-06T00:00:00Z,yesterday,,daily average withdrawals,2010-09-07,144.9666667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-07T00:00:00Z,yesterday,,daily average withdrawals,2010-09-08,130.6354167,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-08T00:00:00Z,yesterday,,daily average withdrawals,2010-09-09,139.5425,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-09T00:00:00Z,yesterday,,daily average withdrawals,2010-09-10,131.6975,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-10T00:00:00Z,yesterday,,daily average withdrawals,2010-09-11,126.1017391,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-11T00:00:00Z,yesterday,,daily average withdrawals,2010-09-12,119.73875,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-12T00:00:00Z,yesterday,,daily average withdrawals,2010-09-13,82.2325,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-13T00:00:00Z,yesterday,,daily average withdrawals,2010-09-14,92.65708333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-14T00:00:00Z,yesterday,,daily average withdrawals,2010-09-15,116.79375,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-15T00:00:00Z,yesterday,,daily average withdrawals,2010-09-16,124.1520833,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-16T00:00:00Z,yesterday,,daily average withdrawals,2010-09-17,105.67625,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-17T00:00:00Z,yesterday,,daily average withdrawals,2010-09-18,102.8770833,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-18T00:00:00Z,yesterday,,daily average withdrawals,2010-09-19,122.7945833,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-19T00:00:00Z,yesterday,,daily average withdrawals,2010-09-20,134.5220833,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-20T00:00:00Z,yesterday,,daily average withdrawals,2010-09-21,133.1866667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-21T00:00:00Z,yesterday,,daily average withdrawals,2010-09-22,128.81375,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-22T00:00:00Z,yesterday,,daily average withdrawals,2010-09-23,137.2895833,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-23T00:00:00Z,yesterday,,daily average withdrawals,2010-09-24,127.2616667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-24T00:00:00Z,yesterday,,daily average withdrawals,2010-09-25,138.2108333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-25T00:00:00Z,yesterday,,daily average withdrawals,2010-09-26,134.0116667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-26T00:00:00Z,yesterday,,daily average withdrawals,2010-09-27,110.8804167,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-27T00:00:00Z,yesterday,,daily average withdrawals,2010-09-28,101.3004167,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-28T00:00:00Z,yesterday,,daily average withdrawals,2010-09-29,90.19416667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-29T00:00:00Z,yesterday,,daily average withdrawals,2010-09-30,100.4941667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-09-30T00:00:00Z,yesterday,,daily average withdrawals,2010-10-01,86.295,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-01T00:00:00Z,yesterday,,daily average withdrawals,2010-10-02,89.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-02T00:00:00Z,yesterday,,daily average withdrawals,2010-10-03,92,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-03T00:00:00Z,yesterday,,daily average withdrawals,2010-10-04,96.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-04T00:00:00Z,yesterday,,daily average withdrawals,2010-10-05,85.6,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-05T00:00:00Z,yesterday,,daily average withdrawals,2010-10-06,82.6,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-06T00:00:00Z,yesterday,,daily average withdrawals,2010-10-07,91.2,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-07T00:00:00Z,yesterday,,daily average withdrawals,2010-10-08,90.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-08T00:00:00Z,yesterday,,daily average withdrawals,2010-10-09,95.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-09T00:00:00Z,yesterday,,daily average withdrawals,2010-10-10,98.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-10T00:00:00Z,yesterday,,daily average withdrawals,2010-10-11,99.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-11T00:00:00Z,yesterday,,daily average withdrawals,2010-10-12,110.2,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-12T00:00:00Z,yesterday,,daily average withdrawals,2010-10-13,86.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-13T00:00:00Z,yesterday,,daily average withdrawals,2010-10-14,79.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-14T00:00:00Z,yesterday,,daily average withdrawals,2010-10-15,69.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-15T00:00:00Z,yesterday,,daily average withdrawals,2010-10-16,62.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-16T00:00:00Z,yesterday,,daily average withdrawals,2010-10-17,70.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-17T00:00:00Z,yesterday,,daily average withdrawals,2010-10-18,76.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-18T00:00:00Z,yesterday,,daily average withdrawals,2010-10-19,87.6,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-19T00:00:00Z,yesterday,,daily average withdrawals,2010-10-20,85.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-20T00:00:00Z,yesterday,,daily average withdrawals,2010-10-21,87.9,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-21T00:00:00Z,yesterday,,daily average withdrawals,2010-10-22,84.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-22T00:00:00Z,yesterday,,daily average withdrawals,2010-10-23,91.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-23T00:00:00Z,yesterday,,daily average withdrawals,2010-10-24,100.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-24T00:00:00Z,yesterday,,daily average withdrawals,2010-10-25,102.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-25T00:00:00Z,yesterday,,daily average withdrawals,2010-10-26,78.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-26T00:00:00Z,yesterday,,daily average withdrawals,2010-10-27,69.9,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-27T00:00:00Z,yesterday,,daily average withdrawals,2010-10-28,63.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-28T00:00:00Z,yesterday,,daily average withdrawals,2010-10-29,58.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-29T00:00:00Z,yesterday,,daily average withdrawals,2010-10-30,75.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-30T00:00:00Z,yesterday,,daily average withdrawals,2010-10-31,79.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-10-31T00:00:00Z,yesterday,,daily average withdrawals,2010-11-01,82.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-01T00:00:00Z,yesterday,,daily average withdrawals,2010-11-02,80.03208333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-02T00:00:00Z,yesterday,,daily average withdrawals,2010-11-03,72.29208333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-03T00:00:00Z,yesterday,,daily average withdrawals,2010-11-04,75.22916667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-04T00:00:00Z,yesterday,,daily average withdrawals,2010-11-05,62.94583333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-05T00:00:00Z,yesterday,,daily average withdrawals,2010-11-06,68.79708333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-06T00:00:00Z,yesterday,,daily average withdrawals,2010-11-07,68.41041667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-07T00:00:00Z,yesterday,,daily average withdrawals,2010-11-08,77.62458333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-08T00:00:00Z,yesterday,,daily average withdrawals,2010-11-09,71.98625,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-09T00:00:00Z,yesterday,,daily average withdrawals,2010-11-10,73.18833333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-10T00:00:00Z,yesterday,,daily average withdrawals,2010-11-11,71.75875,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-11T00:00:00Z,yesterday,,daily average withdrawals,2010-11-12,73.29041667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-12T00:00:00Z,yesterday,,daily average withdrawals,2010-11-13,71.06416667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-13T00:00:00Z,yesterday,,daily average withdrawals,2010-11-14,72.09,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-14T00:00:00Z,yesterday,,daily average withdrawals,2010-11-15,74.94041667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-15T00:00:00Z,yesterday,,daily average withdrawals,2010-11-16,68.99291667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-16T00:00:00Z,yesterday,,daily average withdrawals,2010-11-17,65.71375,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-17T00:00:00Z,yesterday,,daily average withdrawals,2010-11-18,65.58958333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-18T00:00:00Z,yesterday,,daily average withdrawals,2010-11-19,68.02541667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-19T00:00:00Z,yesterday,,daily average withdrawals,2010-11-20,68.88541667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-20T00:00:00Z,yesterday,,daily average withdrawals,2010-11-21,70.02708333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-21T00:00:00Z,yesterday,,daily average withdrawals,2010-11-22,73.5625,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-22T00:00:00Z,yesterday,,daily average withdrawals,2010-11-23,71.60458333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-23T00:00:00Z,yesterday,,daily average withdrawals,2010-11-24,72.56458333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-24T00:00:00Z,yesterday,,daily average withdrawals,2010-11-25,75.95458333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-25T00:00:00Z,yesterday,,daily average withdrawals,2010-11-26,74.06916667,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-26T00:00:00Z,yesterday,,daily average withdrawals,2010-11-27,66.32125,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-27T00:00:00Z,yesterday,,daily average withdrawals,2010-11-28,71.32083333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-28T00:00:00Z,yesterday,,daily average withdrawals,2010-11-29,76.51083333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-29T00:00:00Z,yesterday,,daily average withdrawals,2010-11-30,74.90958333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-11-30T00:00:00Z,yesterday,,daily average withdrawals,2010-12-01,70.14458333,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2010-12-01T00:00:00Z,yesterday,,daily average withdrawals,2010-12-02,69.68166667,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,2010-07-01T00:00:00Z,yesterday,,daily average withdrawals,2010-07-02,89.37916667,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,2010-07-02T00:00:00Z,yesterday,,daily average withdrawals,2010-07-03,83.88333333,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,2010-07-03T00:00:00Z,yesterday,,daily average withdrawals,2010-07-04,81.88333333,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,2010-07-04T00:00:00Z,yesterday,,daily average withdrawals,2010-07-05,80.1,MGD,
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,2010-07-05T00:00:00Z,yesterday,,daily average withdrawals,2010-07-06,98.1875,MGD,
