unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-07T00:00:00Z,yesterday,,daily average withdrawals,2001-10-08,112.1,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-08T00:00:00Z,yesterday,,daily average withdrawals,2001-10-09,121.86,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-09T00:00:00Z,yesterday,,daily average withdrawals,2001-10-10,122.76,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-10T00:00:00Z,yesterday,,daily average withdrawals,2001-10-11,100.16,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-11T00:00:00Z,yesterday,,daily average withdrawals,2001-10-12,110.64,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-12T00:00:00Z,yesterday,,daily average withdrawals,2001-10-13,124.48,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-13T00:00:00Z,yesterday,,daily average withdrawals,2001-10-14,117.49,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-14T00:00:00Z,yesterday,,daily average withdrawals,2001-10-15,123.07,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-15T00:00:00Z,yesterday,,daily average withdrawals,2001-10-16,119.74,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-16T00:00:00Z,yesterday,,daily average withdrawals,2001-10-17,109.63,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-17T00:00:00Z,yesterday,,daily average withdrawals,2001-10-18,99.23,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-18T00:00:00Z,yesterday,,daily average withdrawals,2001-10-19,107.9,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-19T00:00:00Z,yesterday,,daily average withdrawals,2001-10-20,118.03,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-20T00:00:00Z,yesterday,,daily average withdrawals,2001-10-21,112.27,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-21T00:00:00Z,yesterday,,daily average withdrawals,2001-10-22,117.84,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-22T00:00:00Z,yesterday,,daily average withdrawals,2001-10-23,123.37,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-23T00:00:00Z,yesterday,,daily average withdrawals,2001-10-24,129.56,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-24T00:00:00Z,yesterday,,daily average withdrawals,2001-10-25,126.48,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-25T00:00:00Z,yesterday,,daily average withdrawals,2001-10-26,112.39,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-26T00:00:00Z,yesterday,,daily average withdrawals,2001-10-27,116.57,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-27T00:00:00Z,yesterday,,daily average withdrawals,2001-10-28,106.05,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-28T00:00:00Z,yesterday,,daily average withdrawals,2001-10-29,122.44,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-29T00:00:00Z,yesterday,,daily average withdrawals,2001-10-30,126.09,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-30T00:00:00Z,yesterday,,daily average withdrawals,2001-10-31,138.62,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-10-31T00:00:00Z,yesterday,,daily average withdrawals,2001-11-01,129.03,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-01T00:00:00Z,yesterday,,daily average withdrawals,2001-11-02,109.27,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-02T00:00:00Z,yesterday,,daily average withdrawals,2001-11-03,107.4,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-03T00:00:00Z,yesterday,,daily average withdrawals,2001-11-04,114.82,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-04T00:00:00Z,yesterday,,daily average withdrawals,2001-11-05,135.36,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-05T00:00:00Z,yesterday,,daily average withdrawals,2001-11-06,117.44,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-06T00:00:00Z,yesterday,,daily average withdrawals,2001-11-07,122.62,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-07T00:00:00Z,yesterday,,daily average withdrawals,2001-11-08,108.72,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-08T00:00:00Z,yesterday,,daily average withdrawals,2001-11-09,109.11,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-09T00:00:00Z,yesterday,,daily average withdrawals,2001-11-10,122.94,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-10T00:00:00Z,yesterday,,daily average withdrawals,2001-11-11,112.62,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-11T00:00:00Z,yesterday,,daily average withdrawals,2001-11-12,119.82,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-12T00:00:00Z,yesterday,,daily average withdrawals,2001-11-13,127.05,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-13T00:00:00Z,yesterday,,daily average withdrawals,2001-11-14,108.23,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-14T00:00:00Z,yesterday,,daily average withdrawals,2001-11-15,117.57,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-15T00:00:00Z,yesterday,,daily average withdrawals,2001-11-16,108.85,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-16T00:00:00Z,yesterday,,daily average withdrawals,2001-11-17,120.42,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-17T00:00:00Z,yesterday,,daily average withdrawals,2001-11-18,108.7,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-18T00:00:00Z,yesterday,,daily average withdrawals,2001-11-19,118.21,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-19T00:00:00Z,yesterday,,daily average withdrawals,2001-11-20,115,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-20T00:00:00Z,yesterday,,daily average withdrawals,2001-11-21,110.1,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-21T00:00:00Z,yesterday,,daily average withdrawals,2001-11-22,111.99,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-22T00:00:00Z,yesterday,,daily average withdrawals,2001-11-23,122.63,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-23T00:00:00Z,yesterday,,daily average withdrawals,2001-11-24,115.97,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-24T00:00:00Z,yesterday,,daily average withdrawals,2001-11-25,92.33,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-25T00:00:00Z,yesterday,,daily average withdrawals,2001-11-26,111.67,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-26T00:00:00Z,yesterday,,daily average withdrawals,2001-11-27,112.89,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-27T00:00:00Z,yesterday,,daily average withdrawals,2001-11-28,101.62,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-28T00:00:00Z,yesterday,,daily average withdrawals,2001-11-29,111.79,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-29T00:00:00Z,yesterday,,daily average withdrawals,2001-11-30,106.51,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-11-30T00:00:00Z,yesterday,,daily average withdrawals,2001-12-01,114.15,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-01T00:00:00Z,yesterday,,daily average withdrawals,2001-12-02,99.12,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-02T00:00:00Z,yesterday,,daily average withdrawals,2001-12-03,114.56,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-03T00:00:00Z,yesterday,,daily average withdrawals,2001-12-04,121.68,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-04T00:00:00Z,yesterday,,daily average withdrawals,2001-12-05,111.92,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-05T00:00:00Z,yesterday,,daily average withdrawals,2001-12-06,110.43,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-06T00:00:00Z,yesterday,,daily average withdrawals,2001-12-07,103.12,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-07T00:00:00Z,yesterday,,daily average withdrawals,2001-12-08,106.62,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-08T00:00:00Z,yesterday,,daily average withdrawals,2001-12-09,106.73,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-09T00:00:00Z,yesterday,,daily average withdrawals,2001-12-10,112.98,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-10T00:00:00Z,yesterday,,daily average withdrawals,2001-12-11,104.34,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-11T00:00:00Z,yesterday,,daily average withdrawals,2001-12-12,108.41,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-12T00:00:00Z,yesterday,,daily average withdrawals,2001-12-13,104.02,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-13T00:00:00Z,yesterday,,daily average withdrawals,2001-12-14,98.8,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-14T00:00:00Z,yesterday,,daily average withdrawals,2001-12-15,109.47,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-15T00:00:00Z,yesterday,,daily average withdrawals,2001-12-16,101.18,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-16T00:00:00Z,yesterday,,daily average withdrawals,2001-12-17,112.02,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-17T00:00:00Z,yesterday,,daily average withdrawals,2001-12-18,111.2,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-18T00:00:00Z,yesterday,,daily average withdrawals,2001-12-19,112.84,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-19T00:00:00Z,yesterday,,daily average withdrawals,2001-12-20,111.87,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-20T00:00:00Z,yesterday,,daily average withdrawals,2001-12-21,102.9,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-21T00:00:00Z,yesterday,,daily average withdrawals,2001-12-22,99.68,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-22T00:00:00Z,yesterday,,daily average withdrawals,2001-12-23,104.69,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-23T00:00:00Z,yesterday,,daily average withdrawals,2001-12-24,115.99,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-24T00:00:00Z,yesterday,,daily average withdrawals,2001-12-25,117.7,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-25T00:00:00Z,yesterday,,daily average withdrawals,2001-12-26,105.31,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-26T00:00:00Z,yesterday,,daily average withdrawals,2001-12-27,116.21,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-27T00:00:00Z,yesterday,,daily average withdrawals,2001-12-28,109.85,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-28T00:00:00Z,yesterday,,daily average withdrawals,2001-12-29,114.58,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-29T00:00:00Z,yesterday,,daily average withdrawals,2001-12-30,112.67,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-30T00:00:00Z,yesterday,,daily average withdrawals,2001-12-31,110.63,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2001-12-31T00:00:00Z,yesterday,,daily average withdrawals,2002-01-01,113.63,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-01T00:00:00Z,yesterday,,daily average withdrawals,2002-01-02,100.95,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-02T00:00:00Z,yesterday,,daily average withdrawals,2002-01-03,115.46,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-03T00:00:00Z,yesterday,,daily average withdrawals,2002-01-04,113.77,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-04T00:00:00Z,yesterday,,daily average withdrawals,2002-01-05,108.44,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-05T00:00:00Z,yesterday,,daily average withdrawals,2002-01-06,104.92,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-06T00:00:00Z,yesterday,,daily average withdrawals,2002-01-07,125.19,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-07T00:00:00Z,yesterday,,daily average withdrawals,2002-01-08,112.29,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-08T00:00:00Z,yesterday,,daily average withdrawals,2002-01-09,111.61,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-09T00:00:00Z,yesterday,,daily average withdrawals,2002-01-10,114.8,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-10T00:00:00Z,yesterday,,daily average withdrawals,2002-01-11,110.77,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-11T00:00:00Z,yesterday,,daily average withdrawals,2002-01-12,108.93,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-12T00:00:00Z,yesterday,,daily average withdrawals,2002-01-13,112.77,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-13T00:00:00Z,yesterday,,daily average withdrawals,2002-01-14,115.57,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-14T00:00:00Z,yesterday,,daily average withdrawals,2002-01-15,116.16,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-15T00:00:00Z,yesterday,,daily average withdrawals,2002-01-16,108.32,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-16T00:00:00Z,yesterday,,daily average withdrawals,2002-01-17,94.06,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-17T00:00:00Z,yesterday,,daily average withdrawals,2002-01-18,110.53,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-18T00:00:00Z,yesterday,,daily average withdrawals,2002-01-19,112.62,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-19T00:00:00Z,yesterday,,daily average withdrawals,2002-01-20,111.83,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-20T00:00:00Z,yesterday,,daily average withdrawals,2002-01-21,93.27,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-21T00:00:00Z,yesterday,,daily average withdrawals,2002-01-22,103.23,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-22T00:00:00Z,yesterday,,daily average withdrawals,2002-01-23,118.98,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-23T00:00:00Z,yesterday,,daily average withdrawals,2002-01-24,107.83,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-24T00:00:00Z,yesterday,,daily average withdrawals,2002-01-25,101.21,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-25T00:00:00Z,yesterday,,daily average withdrawals,2002-01-26,89.94,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-26T00:00:00Z,yesterday,,daily average withdrawals,2002-01-27,112.58,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-27T00:00:00Z,yesterday,,daily average withdrawals,2002-01-28,111.46,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-28T00:00:00Z,yesterday,,daily average withdrawals,2002-01-29,120.52,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-29T00:00:00Z,yesterday,,daily average withdrawals,2002-01-30,114.48,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-30T00:00:00Z,yesterday,,daily average withdrawals,2002-01-31,106.87,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-01-31T00:00:00Z,yesterday,,daily average withdrawals,2002-02-01,106.63,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-01T00:00:00Z,yesterday,,daily average withdrawals,2002-02-02,104.11,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-02T00:00:00Z,yesterday,,daily average withdrawals,2002-02-03,95.06,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-03T00:00:00Z,yesterday,,daily average withdrawals,2002-02-04,110.71,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-04T00:00:00Z,yesterday,,daily average withdrawals,2002-02-05,118.52,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-05T00:00:00Z,yesterday,,daily average withdrawals,2002-02-06,113.74,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-06T00:00:00Z,yesterday,,daily average withdrawals,2002-02-07,105.18,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-07T00:00:00Z,yesterday,,daily average withdrawals,2002-02-08,93.43,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-08T00:00:00Z,yesterday,,daily average withdrawals,2002-02-09,110.25,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-09T00:00:00Z,yesterday,,daily average withdrawals,2002-02-10,105.47,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-10T00:00:00Z,yesterday,,daily average withdrawals,2002-02-11,116.94,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-11T00:00:00Z,yesterday,,daily average withdrawals,2002-02-12,108.97,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-12T00:00:00Z,yesterday,,daily average withdrawals,2002-02-13,110.07,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-13T00:00:00Z,yesterday,,daily average withdrawals,2002-02-14,105.71,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-14T00:00:00Z,yesterday,,daily average withdrawals,2002-02-15,101.85,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-15T00:00:00Z,yesterday,,daily average withdrawals,2002-02-16,102.25,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-16T00:00:00Z,yesterday,,daily average withdrawals,2002-02-17,87,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-17T00:00:00Z,yesterday,,daily average withdrawals,2002-02-18,109.69,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-18T00:00:00Z,yesterday,,daily average withdrawals,2002-02-19,109.68,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-19T00:00:00Z,yesterday,,daily average withdrawals,2002-02-20,116.13,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-20T00:00:00Z,yesterday,,daily average withdrawals,2002-02-21,92.66,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-21T00:00:00Z,yesterday,,daily average withdrawals,2002-02-22,103.78,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-22T00:00:00Z,yesterday,,daily average withdrawals,2002-02-23,113.46,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-23T00:00:00Z,yesterday,,daily average withdrawals,2002-02-24,96.97,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-24T00:00:00Z,yesterday,,daily average withdrawals,2002-02-25,113.38,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-25T00:00:00Z,yesterday,,daily average withdrawals,2002-02-26,107.69,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-26T00:00:00Z,yesterday,,daily average withdrawals,2002-02-27,108.13,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-27T00:00:00Z,yesterday,,daily average withdrawals,2002-02-28,98.65,MGD,
WSSC Potomac River daily average withdrawals,WSSC,Potomac River,2002-02-28T00:00:00Z,yesterday,,daily average withdrawals,2002-03-01,94.57,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-01T00:00:00Z,yesterday,,daily average withdrawals,2001-09-02,46.106,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-02T00:00:00Z,yesterday,,daily average withdrawals,2001-09-03,49.404,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-03T00:00:00Z,yesterday,,daily average withdrawals,2001-09-04,44.139,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-04T00:00:00Z,yesterday,,daily average withdrawals,2001-09-05,51.719,MGD,
