unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-01T00:00:00Z,yesterday,,daily average withdrawals,1999-08-02,65.73,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-02T00:00:00Z,yesterday,,daily average withdrawals,1999-08-03,40.26,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-03T00:00:00Z,yesterday,,daily average withdrawals,1999-08-04,64.54,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-04T00:00:00Z,yesterday,,daily average withdrawals,1999-08-05,45.04,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-05T00:00:00Z,yesterday,,daily average withdrawals,1999-08-06,72,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-06T00:00:00Z,yesterday,,daily average withdrawals,1999-08-07,95.19,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-07T00:00:00Z,yesterday,,daily average withdrawals,1999-08-08,40.71,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-08T00:00:00Z,yesterday,,daily average withdrawals,1999-08-09,32.55,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-09T00:00:00Z,yesterday,,daily average withdrawals,1999-08-10,14.11,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-10T00:00:00Z,yesterday,,daily average withdrawals,1999-08-11,50.4,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-11T00:00:00Z,yesterday,,daily average withdrawals,1999-08-12,110.01,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-12T00:00:00Z,yesterday,,daily average withdrawals,1999-08-13,135.117,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-13T00:00:00Z,yesterday,,daily average withdrawals,1999-08-14,183.12,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-14T00:00:00Z,yesterday,,daily average withdrawals,1999-08-15,207.59,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-15T00:00:00Z,yesterday,,daily average withdrawals,1999-08-16,135,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-16T00:00:00Z,yesterday,,daily average withdrawals,1999-08-17,32.21,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-17T00:00:00Z,yesterday,,daily average withdrawals,1999-08-18,60.02,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-18T00:00:00Z,yesterday,,daily average withdrawals,1999-08-19,188.03,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-19T00:00:00Z,yesterday,,daily average withdrawals,1999-08-20,123.8,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-20T00:00:00Z,yesterday,,daily average withdrawals,1999-08-21,89.21,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-21T00:00:00Z,yesterday,,daily average withdrawals,1999-08-22,14.09,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-22T00:00:00Z,yesterday,,daily average withdrawals,1999-08-23,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-23T00:00:00Z,yesterday,,daily average withdrawals,1999-08-24,25.04,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-24T00:00:00Z,yesterday,,daily average withdrawals,1999-08-25,27.3,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-25T00:00:00Z,yesterday,,daily average withdrawals,1999-08-26,4.7,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-26T00:00:00Z,yesterday,,daily average withdrawals,1999-08-27,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-27T00:00:00Z,yesterday,,daily average withdrawals,1999-08-28,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-28T00:00:00Z,yesterday,,daily average withdrawals,1999-08-29,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-29T00:00:00Z,yesterday,,daily average withdrawals,1999-08-30,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-30T00:00:00Z,yesterday,,daily average withdrawals,1999-08-31,25.34,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-08-31T00:00:00Z,yesterday,,daily average withdrawals,1999-09-01,35.43,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-01T00:00:00Z,yesterday,,daily average withdrawals,1999-09-02,26.63,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-02T00:00:00Z,yesterday,,daily average withdrawals,1999-09-03,18.45,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-03T00:00:00Z,yesterday,,daily average withdrawals,1999-09-04,15.65,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-04T00:00:00Z,yesterday,,daily average withdrawals,1999-09-05,3.13,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-05T00:00:00Z,yesterday,,daily average withdrawals,1999-09-06,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-06T00:00:00Z,yesterday,,daily average withdrawals,1999-09-07,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-07T00:00:00Z,yesterday,,daily average withdrawals,1999-09-08,28.17,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-08T00:00:00Z,yesterday,,daily average withdrawals,1999-09-09,23.48,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-09T00:00:00Z,yesterday,,daily average withdrawals,1999-09-10,0,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-10T00:00:00Z,yesterday,,daily average withdrawals,1999-09-11,25.04,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-11T00:00:00Z,yesterday,,daily average withdrawals,1999-09-12,32.87,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-12T00:00:00Z,yesterday,,daily average withdrawals,1999-09-13,25.04,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-13T00:00:00Z,yesterday,,daily average withdrawals,1999-09-14,31.3,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-14T00:00:00Z,yesterday,,daily average withdrawals,1999-09-15,25.04,MGD,
WA Potomac River at Little Falls daily average withdrawals,WA,Potomac River at Little Falls,1999-09-15T00:00:00Z,yesterday,,daily average withdrawals,1999-09-16,31.3,MGD,
